링크아이디,시점노드,시점노드명,종점노드,종점노드명,도로등급,도로명,연장(M),링크권역
(LINK_ID),(F_NODE),(NODE_NAME),(T_NODE),(NODE_NAME),(ROAD_RANK),(ROAD_NAME),(len),(organ)
1130000901,1130014900,양화대교북측,1130013200,상수나들목,102,강변북로,1314.051989,서울특별시
1130000902,1130017400,양화대교북측,1130014900,양화대교북측,102,강변북로,323.2287473,서울특별시
1130001001,1130014800,서강8경아트홀,1130014500,월드메르디앙아파트,102,강변북로,211.0455635,서울특별시
1130001002,1130014500,월드메르디앙아파트,1130013500,상수리버베르빌아파트,102,강변북로,108.8137918,서울특별시
1130001005,1130016600,잠두봉지하차도,1130017700,양화대교북측,102,강변북로,189.4438463,서울특별시
1130001013,1130013500,상수리버베르빌아파트,1130056800,잠두봉지하차도,102,강변북로,558.2733191,서울특별시
1130001023,1130056800,잠두봉지하차도,1130056700,잠두봉지하차도,102,강변북로,520.0661527,서울특별시
1130001033,1130056700,잠두봉지하차도,1130016600,잠두봉지하차도,102,강변북로,72.05387365,서울특별시
1130001101,1130012100,독막길입구,1130011400,독막길입구,103,마포대로,93.69309161,서울특별시
1130001102,1130013300,공덕오거리,1130012100,독막길입구,103,마포대로,164.2365636,서울특별시
1130001201,1130011000,독막길입구,1130011900,NH농협은행마포중앙지점,103,마포대로,95.57549286,서울특별시
1130001202,1130011900,NH농협은행마포중앙지점,1130013300,공덕오거리,103,마포대로,165.6795163,서울특별시
1130001400,1130013000,서강대교북측,1130014800,서강8경아트홀,102,강변북로,232.0504777,서울특별시
1130001501,1130019500,양화대교북측,1130000800,양화대교북측,103,선유로,90.94615067,서울특별시
1130001502,1130020700,양화대교북측,1130019500,양화대교북측,103,양화로,246.5609815,서울특별시
1130001503,1130021200,남도미향유통,1130020700,양화대교북측,103,양화로,72.74117334,서울특별시
1130001504,1130052000,합정역8번출구,1130021200,남도미향유통,103,양화로,64.26073138,서울특별시
1130001505,1130021600,합정역교차로,1130052000,합정역8번출구,103,양화로,49.96088594,서울특별시
1130001601,1130000800,양화대교북측,1130019000,양화대교북측,103,선유로,92.45283588,서울특별시
1130001602,1130019000,양화대교북측,1130020600,양화대교북측,103,양화로,239.5770882,서울특별시
1130001603,1130020600,양화대교북측,1130021200,남도미향유통,103,양화로,72.26547551,서울특별시
1130001605,1130021200,남도미향유통,1130021800,합정역8번출구,103,양화로,75.16994439,서울특별시
1130001606,1130021800,합정역8번출구,1130021600,합정역교차로,103,양화로,88.58685552,서울특별시
1130001702,1130017800,마포오피스빌딩,1130016100,효성빌딩앞삼거리,103,마포대로,159.2194865,서울특별시
1130001704,1130021000,대아카닥터,1130019700,삼성CC프라자,103,마포대로,107.8758368,서울특별시
1130001705,1130021900,서부지청,1130021000,대아카닥터,103,마포대로,58.1304343,서울특별시
1130001708,1130026400,뮤지스땅스,1130025300,애오개역,103,마포대로,248.1553348,서울특별시
1130001709,1130052300,롯데캐슬프레지던트오,1130013300,공덕오거리,103,마포대로,113.7064648,서울특별시
1130001710,1130016100,효성빌딩앞삼거리,1130052300,롯데캐슬프레지던트오,103,마포대로,59.11878195,서울특별시
1130001711,1130025100,마포트라팰리스2차,1130021901,서울서부지방검찰청,103,마포대로,199.3095504,서울특별시
1130001712,1130021901,서울서부지방검찰청,1130021900,서부지청,103,마포대로,138.1408129,서울특별시
1130001713,1130025300,애오개역,1130025101,속성변화점,103,마포대로,37.4761467,서울특별시
1130001714,1130025101,속성변화점,1130025100,마포트라팰리스2차,103,마포대로,38.75966955,서울특별시
1130001715,1130019700,삼성CC프라자,1130017801,지투알본사,103,마포대로,22.02252741,서울특별시
1130001717,1130017801,지투알본사,1130017802,아현동주민센터,103,마포대로,82.65222871,서울특별시
1130001718,1130017802,아현동주민센터,1130017800,마포오피스빌딩,103,마포대로,51.53730253,서울특별시
1130001803,1130013300,공덕오거리,1130017800,마포오피스빌딩,103,마포대로,319.9871508,서울특별시
1130001805,1130019700,삼성CC프라자,1130021000,대아카닥터,103,마포대로,108.7603715,서울특별시
1130001806,1130021000,대아카닥터,1130021900,서부지청,103,마포대로,58.13030337,서울특별시
1130001809,1130025300,애오개역,1130026400,뮤지스땅스,103,마포대로,248.1552986,서울특별시
1130001810,1130021900,서부지청,1130021901,서울서부지방검찰청,103,마포대로,138.5120708,서울특별시
1130001811,1130021901,서울서부지방검찰청,1130025100,마포트라팰리스2차,103,마포대로,199.3094573,서울특별시
1130001812,1130025100,마포트라팰리스2차,1130025101,속성변화점,103,마포대로,38.75966955,서울특별시
1130001813,1130025101,속성변화점,1130025300,애오개역,103,마포대로,37.47605334,서울특별시
1130001815,1130017801,지투알본사,1130019700,삼성CC프라자,103,마포대로,22.02252741,서울특별시
1130001816,1130017800,마포오피스빌딩,1130017802,아현동주민센터,103,마포대로,51.53730253,서울특별시
1130001817,1130017802,아현동주민센터,1130017801,지투알본사,103,마포대로,82.65231543,서울특별시
1130001901,1130018500,양화대교북측,1130017400,양화대교북측,102,강변북로,125.7654635,서울특별시
1130001902,1130021700,양화대교북측,1130018500,양화대교북측,102,강변북로,300.2873729,서울특별시
1130002001,1130017700,양화대교북측,1130018900,양화대교북측,102,강변북로,150.4915572,서울특별시
1130002002,1130018900,양화대교북측,1130022700,양화대교북측,102,강변북로,264.0840219,서울특별시
1130002003,1130022700,양화대교북측,1130001000,동인리버빌2차,102,강변북로,303.9610366,서울특별시
1130002101,1130022800,합정역10번출구,1130021600,합정역교차로,103,양화로,68.73186615,서울특별시
1130002102,1130024300,소천빌딩,1130022800,합정역10번출구,103,양화로,197.0281814,서울특별시
1130002103,1130025600,서교동사거리,1130024300,소천빌딩,103,양화로,320.4980935,서울특별시
1130002201,1130021600,합정역교차로,1130022400,합정역5번출구,103,양화로,49.64549899,서울특별시
1130002202,1130022400,합정역5번출구,1130024300,소천빌딩,103,양화로,197.028114,서울특별시
1130002203,1130024300,소천빌딩,1130025600,서교동사거리,103,양화로,320.4981623,서울특별시
1130002302,1130025700,망원안내센터,1130021700,양화대교북측,102,강변북로,499.3241937,서울특별시
1130002303,1130028000,성산대교북측,1130025700,망원안내센터,102,강변북로,532.1718851,서울특별시
1130002401,1130001000,동인리버빌2차,1130051800,망원안내센터,102,강변북로,238.1120292,서울특별시
1130002402,1130051800,망원안내센터,1130027900,속성변화점,102,강변북로,447.1260298,서울특별시
1130002501,1130025900,김영만치과,1130025600,서교동사거리,103,양화로,201.9422082,서울특별시
1130002502,1130027400,홍대입구역앞교차로,1130025900,김영만치과,103,양화로,202.5302358,서울특별시
1130002601,1130025600,서교동사거리,1130025900,김영만치과,103,양화로,201.9422082,서울특별시
1130002602,1130025900,김영만치과,1130027400,홍대입구역앞교차로,103,양화로,202.5302358,서울특별시
1130002701,1130029400,아현교차로,1130026400,뮤지스땅스,103,마포대로,280.4233804,서울특별시
1130002702,1130030700,아현교차로,1130029400,아현교차로,103,마포대로,91.95523752,서울특별시
1130002800,1130026400,뮤지스땅스,1130030700,아현교차로,103,마포대로,354.0553565,서울특별시
1130002901,1130029800,창천동삼거리,1130028300,신촌현대백화점,103,신촌로,336.2620035,서울특별시
1130002902,1130028300,신촌현대백화점,1130027800,신촌로터리,103,신촌로,107.7068282,서울특별시
1130002903,1130027800,신촌로터리,1130027300,신촌로터리,103,신촌로,52.51402352,서울특별시
1130003001,1130028300,신촌현대백화점,1130029800,창천동삼거리,103,신촌로,336.2620542,서울특별시
1130003002,1130028200,신촌로터리,1130028300,신촌현대백화점,103,신촌로,107.706969,서울특별시
1130003003,1130027300,신촌로터리,1130028200,신촌로터리,103,신촌로,62.01251325,서울특별시
1130003101,1130028100,신촌로터리,1130027300,신촌로터리,103,신촌로,64.41317855,서울특별시
1130003201,1130027300,신촌로터리,1130027600,신촌로터리,103,신촌로,68.07480419,서울특별시
1130003401,1130027900,속성변화점,1130028500,성산대교북측,102,강변북로,128.2483139,서울특별시
1130003402,1130028500,성산대교북측,1130030400,성산대교북측,102,강변북로,217.0351901,서울특별시
1130003502,1130031000,굴레방다리사거리,1130030600,아현교차로,103,신촌로,188.6858931,서울특별시
1130003503,1130030600,아현교차로,1130030700,아현교차로,103,신촌로,89.62661636,서울특별시
1130003600,1130030700,아현교차로,1130031000,굴레방다리사거리,103,신촌로,278.5910154,서울특별시
1130003701,1130030000,청원제일주유소,1130027400,홍대입구역앞교차로,103,양화로,307.7656902,서울특별시
1130003702,1130031300,대성카센터,1130030000,청원제일주유소,103,양화로,94.12822997,서울특별시
1130003703,1130032300,동교동삼거리,1130031300,대성카센터,103,양화로,136.8752047,서울특별시
1130003704,1130001800,동교동삼거리,1130032300,동교동삼거리,103,양화로,74.6386105,서울특별시
1130003801,1130027400,홍대입구역앞교차로,1130030000,청원제일주유소,103,양화로,307.7657634,서울특별시
1130003802,1130030000,청원제일주유소,1130031300,대성카센터,103,양화로,94.12830221,서울특별시
1130003803,1130031300,대성카센터,1130001800,동교동삼거리,103,양화로,226.5801104,서울특별시
1130003900,1130034300,성산지하차도,1130025700,망원안내센터,102,강변북로,1578.93165,서울특별시
1130004000,1130051800,망원안내센터,1130034200,성산대교,102,내부순환도로,1350.8465,서울특별시
1130004101,1130032200,망원동297-2,1130001700,성산대교북측,103,성산로,157.4401918,서울특별시
1130004102,1130051700,성산대교북측,1130032200,망원동297-2,103,성산로,248.3977159,서울특별시
1130004103,1130035100,난지도쓰레기종합처리,1130051700,성산대교북측,103,성산로,511.2554214,서울특별시
1130004201,1130001700,성산대교북측,1130032000,성산대교북측,103,성산로,110.3368189,서울특별시
1130004202,1130032000,성산대교북측,1130033100,성산대교북측,103,성산로,243.8494039,서울특별시
1130004203,1130033100,성산대교북측,1130001900,내부순환로입구,103,성산로,265.9713174,서울특별시
1130004301,1130031400,성산대교북측,1130028000,성산대교북측,102,강변북로,388.7469765,서울특별시
1130004304,1130034900,한강공원난지지구,1130032900,공중화장실거울분수,102,강변북로,316.0492326,서울특별시
1130004401,1130030400,성산대교북측,1130031800,성산대교북측,102,강변북로,103.6103723,서울특별시
1130004402,1130031800,성산대교북측,1130033200,성산대교,102,강변북로,355.962989,서울특별시
1130004404,1130033200,성산대교,1130033700,난지IC,102,강변북로,164.8695209,서울특별시
1130004702,1130001900,내부순환로입구,1130002300,마포구청역,102,내부순환도로,509.0428524,서울특별시
1130004800,1130002500,성산3교,1130034300,성산지하차도,102,내부순환도로,904.3877094,서울특별시
1130004900,1130034200,성산대교,1130002300,마포구청역,102,내부순환도로,561.3472076,서울특별시
1130005001,1130034500,성산교,1130051700,성산대교북측,103,농수산시장로,309.3584617,서울특별시
1130005002,1130036300,평화의공원입구삼거리,1130034500,성산교,103,농수산시장로,219.1554981,서울특별시
1130005003,1130037800,월드컵경기장앞교차로,1130036300,평화의공원입구삼거리,103,농수산시장로,247.9972443,서울특별시
1130005101,1130001900,내부순환로입구,1130034600,성산교,103,농수산시장로,103.6500713,서울특별시
1130005102,1130034600,성산교,1130036300,평화의공원입구삼거리,103,농수산시장로,217.0765108,서울특별시
1130005103,1130036300,평화의공원입구삼거리,1130037800,월드컵경기장앞교차로,103,농수산시장로,248.4520626,서울특별시
1130005501,1130002300,마포구청역,1120029900,서대문구-마포구,102,내부순환도로,1313.751011,서울특별시
1130005600,1130002500,성산3교,1130035500,마포구청역교차로,102,내부순환도로,462.8728018,서울특별시
1130005801,1130033700,난지IC,1130035200,상암동487-92,102,강변북로,289.5563769,서울특별시
1130005802,1130035200,상암동487-92,1130037600,공중화장실중앙연결브릿지,102,강변북로,794.3515697,서울특별시
1130005803,1130037600,공중화장실중앙연결브릿지,1130040700,난지하늘다리,102,강변북로,221.5497379,서울특별시
1130006101,1130039500,월드컵경기장교차로,1130038600,월드컵경기장교차로,103,월드컵로,100.050727,서울특별시
1130006102,1130038600,월드컵경기장교차로,1130037800,월드컵경기장앞교차로,103,월드컵로,444.4333996,서울특별시
1130006201,1130038900,월드컵경기장교차로,1130039500,월드컵경기장교차로,103,월드컵로,99.42687624,서울특별시
1130006202,1130037800,월드컵경기장앞교차로,1130038900,월드컵경기장교차로,103,월드컵로,436.6710626,서울특별시
1130006302,1130038800,월드컵경기장,1130038200,하늘공원삼거리,102,강변북로,56.02451548,서울특별시
1130006303,1130039500,월드컵경기장교차로,1130038800,월드컵경기장,102,강변북로,84.40017711,서울특별시
1130006402,1130038200,하늘공원삼거리,1130038500,월드컵경기장,102,강변북로,56.02265539,서울특별시
1130006403,1130038500,월드컵경기장,1130039500,월드컵경기장교차로,102,강변북로,84.39829493,서울특별시
1130006501,1120029800,서대문구-마포구,1130002500,성산3교,102,내부순환도로,881.4027484,서울특별시
1130006701,1130040500,월드컵경기장,1130039500,월드컵경기장교차로,103,증산로,82.77210227,서울특별시
1130006702,1130041000,속성변화점,1130040500,월드컵경기장,103,증산로,82.1558695,서울특별시
1130006703,1130041800,월드컵터널남측,1130041000,속성변화점,103,증산로,98.48388463,서울특별시
1130006704,1130042700,월드컵터널북측,1130041800,월드컵터널남측,103,증산로,491.8747601,서울특별시
1130006705,1130043200,상암사거리,1130042700,월드컵터널북측,103,증산로,53.65861215,서울특별시
1130006801,1130039500,월드컵경기장교차로,1130040300,월드컵경기장,103,증산로,82.77302037,서울특별시
1130006802,1130040300,월드컵경기장,1130041000,속성변화점,103,증산로,82.15664817,서울특별시
1130006803,1130041000,속성변화점,1130041800,월드컵터널남측,103,증산로,98.48388463,서울특별시
1130006804,1130041800,월드컵터널남측,1130042600,월드컵터널북측,103,증산로,491.8352936,서울특별시
1130006805,1130042600,월드컵터널북측,1130043200,상암사거리,103,증산로,53.65883272,서울특별시
1130006902,1130042800,가양대교,1130034900,한강공원난지지구,102,강변북로,1977.891359,서울특별시
1130006903,1130045000,가양검문소,1130042800,가양대교,102,강변북로,463.5369833,서울특별시
1130007001,1130040700,난지하늘다리,1130043000,상암동496-173,102,강변북로,1001.621443,서울특별시
1130007002,1130043000,상암동496-173,1130045200,상암동1550-3,102,강변북로,478.7872782,서울특별시
1130007101,1130043500,성산동491-1,1130043200,상암사거리,103,증산로,48.64699397,서울특별시
1130007102,1130044400,증산지하차도남측,1130043500,성산동491-1,103,증산로,86.98143978,서울특별시
1130007201,1130043200,상암사거리,1130044100,성산동488-2,103,증산로,75.84328243,서울특별시
1130007202,1130044100,성산동488-2,1130044400,증산지하차도남측,103,증산로,59.98313349,서울특별시
1130007300,1130045200,상암동1550-3,1130003300,마포구-고양시덕양구,102,강변북로,104.6569322,서울특별시
1130007400,1130003300,마포구-고양시덕양구,1130045000,가양검문소,102,강변북로,281.5222886,서울특별시
1130007501,1130046400,은평구-마포구,1130044400,증산지하차도남측,103,증산로,309.8639125,서울특별시
1130007601,1130044400,증산지하차도남측,1130046400,은평구-마포구,103,증산로,308.9791766,서울특별시
1130007701,1130009600,대농빌딩,1130009500,마포대교입구교차로,104,토정로,90.17569453,서울특별시
1130007702,1130009800,녹산빌딩,1130009600,대농빌딩,104,토정로,77.05721411,서울특별시
1130007703,1130010500,용강동입구교차로,1130009800,녹산빌딩,104,토정로,204.1132537,서울특별시
1130007801,1130009500,마포대교입구교차로,1130009600,대농빌딩,104,토정로,90.17562805,서울특별시
1130007802,1130009600,대농빌딩,1130009800,녹산빌딩,104,토정로,77.05728881,서울특별시
1130007803,1130009800,녹산빌딩,1130010500,용강동입구교차로,104,토정로,204.1132537,서울특별시
1130007900,1130011100,대흥동입구,1130012500,신석초교앞교차로,104,대흥로,160.8870082,서울특별시
1130008000,1130012500,신석초교앞교차로,1130011100,대흥동입구,104,대흥로,157.3126361,서울특별시
1130008101,1130012500,신석초교앞교차로,1130011700,한국엔지니어링(주),104,토정로,198.7926414,서울특별시
1130008102,1130011700,한국엔지니어링(주),1130010500,용강동입구교차로,104,토정로,244.6932004,서울특별시
1130008201,1130012800,신석초교앞,1130012500,신석초교앞교차로,104,토정로,68.90467615,서울특별시
1130008202,1130011700,한국엔지니어링(주),1130012800,신석초교앞,104,토정로,157.7641689,서울특별시
1130008203,1130010500,용강동입구교차로,1130011700,한국엔지니어링(주),104,토정로,244.6931346,서울특별시
1130008301,1130012000,마포LG빌리지,1130010500,용강동입구교차로,104,토정로31길,241.3750871,서울특별시
1130008302,1130014400,삼부골든타워,1130012000,마포LG빌리지,104,토정로31길,253.0318069,서울특별시
1130008401,1130010500,용강동입구교차로,1130012000,마포LG빌리지,104,토정로31길,240.4225475,서울특별시
1130008402,1130012000,마포LG빌리지,1130014400,삼부골든타워,104,토정로31길,253.0318724,서울특별시
1130008501,1130012700,공덕오거리,1130010900,삼성래미안1차앞,104,백범로,273.7464789,서울특별시
1130008502,1130013300,공덕오거리,1130012700,공덕오거리,104,백범로,129.66725,서울특별시
1130008601,1130010900,삼성래미안1차앞,1130012700,공덕오거리,104,백범로,273.7464789,서울특별시
1130008603,1130012700,공덕오거리,1130013300,공덕오거리,104,백범로,129.6672989,서울특별시
1130008700,1130015000,성은빌딩,1130010900,삼성래미안1차앞,104,백범로37길,284.6915968,서울특별시
1130008800,1130010900,삼성래미안1차앞,1130015000,성은빌딩,104,백범로37길,290.0957828,서울특별시
1130008901,1130012300,독막길입구교차로,1130011400,독막길입구,104,독막로,97.49415659,서울특별시
1130008902,1130012600,의료보험공단,1130012300,독막길입구교차로,104,독막로,114.0803425,서울특별시
1130008903,1130013400,진주아파트,1130012600,의료보험공단,104,독막로,135.998449,서울특별시
1130008904,1130014400,삼부골든타워,1130013400,진주아파트,104,독막로,99.11959082,서울특별시
1130009001,1130012100,독막길입구,1130012300,독막길입구교차로,104,독막로,113.0296923,서울특별시
1130009002,1130012300,독막길입구교차로,1130012600,의료보험공단,104,독막로,114.0802049,서울특별시
1130009003,1130012600,의료보험공단,1130013400,진주아파트,104,독막로,135.9983637,서울특별시
1130009004,1130013400,진주아파트,1130014400,삼부골든타워,104,독막로,99.11959082,서울특별시
1130009101,1130015600,신수동사거리,1130012501,신석초등학교,104,토정로,240.5860165,서울특별시
1130009102,1130012501,신석초등학교,1130012500,신석초교앞교차로,104,토정로,136.6224865,서울특별시
1130009201,1130012500,신석초교앞교차로,1130012501,신석초등학교,104,토정로,132.8620513,서울특별시
1130009202,1130012501,신석초등학교,1130015600,신수동사거리,104,토정로,246.7840984,서울특별시
1130009302,1130013800,공덕오거리,1130013300,공덕오거리,104,만리재로,140.5988415,서울특별시
1130009401,1130013300,공덕오거리,1130013800,공덕오거리,104,만리재로,140.5988415,서울특별시
1130009403,1130013800,공덕오거리,1130015000,성은빌딩,104,만리재로,203.9071874,서울특별시
1130009702,1130016800,구수동사거리,1130052200,강변북로입구,104,창전로,166.6579527,서울특별시
1130009802,1130052200,강변북로입구,1130016800,구수동사거리,104,창전로,185.6040398,서울특별시
1130009901,1130016900,금호타이어,1130012500,신석초교앞교차로,104,대흥로,281.5320338,서울특별시
1130009902,1130004200,마포세무서앞교차로,1130016900,금호타이어,104,대흥로,158.0227365,서울특별시
1130010001,1130012500,신석초교앞교차로,1130013100,신석초교앞,104,대흥로,70.24072948,서울특별시
1130010002,1130013100,신석초교앞,1130016900,금호타이어,104,대흥로,223.3354313,서울특별시
1130010003,1130016900,금호타이어,1130004200,마포세무서앞교차로,104,대흥로,158.3360198,서울특별시
1130010100,1130016800,구수동사거리,1130015600,신수동사거리,104,토정로,213.2070892,서울특별시
1130010200,1130015600,신수동사거리,1130016800,구수동사거리,104,토정로,212.6986416,서울특별시
1130010300,1130018600,봉원교북측,1130000500,서강대교북측,104,서강로,456.2495185,서울특별시
1130010400,1130000500,서강대교북측,1130018600,봉원교북측,104,서강로,458.9143483,서울특별시
1130010501,1130017300,금석빌딩,1130015500,서강8경아트홀,104,토정로,96.2132443,서울특별시
1130010503,1130017100,하중동사거리,1130017200,영재빌딩,104,토정로,276.9608589,서울특별시
1130010504,1130016800,구수동사거리,1130017100,하중동사거리,104,토정로,111.3431212,서울특별시
1130010505,1130017200,영재빌딩,1130017301,상수동276,104,토정로,74.36700647,서울특별시
1130010506,1130017301,상수동276,1130017300,금석빌딩,104,토정로,32.52253654,서울특별시
1130010601,1130015500,서강8경아트홀,1130017300,금석빌딩,104,토정로,99.27089747,서울특별시
1130010603,1130017200,영재빌딩,1130017100,하중동사거리,104,토정로,276.9608589,서울특별시
1130010604,1130017100,하중동사거리,1130016800,구수동사거리,104,토정로,111.3431173,서울특별시
1130010605,1130017300,금석빌딩,1130017301,상수동276,104,토정로,29.56877791,서울특별시
1130010606,1130017301,상수동276,1130017200,영재빌딩,104,토정로,71.07637986,서울특별시
1130010700,1130004200,마포세무서앞교차로,1130014400,삼부골든타워,104,독막로,489.0707312,서울특별시
1130010800,1130014400,삼부골든타워,1130004200,마포세무서앞교차로,104,독막로,493.3961024,서울특별시
1130010901,1130014200,국민서관앞삼거리,1130013300,공덕오거리,104,백범로,116.0726088,서울특별시
1130010902,1130017500,서울여고,1130014200,국민서관앞삼거리,104,백범로,385.7974245,서울특별시
1130010903,1130017900,서울서부지방노동사무,1130017500,서울여고,104,백범로,93.75676189,서울특별시
1130010904,1130020200,대흥역앞교차로,1130017900,서울서부지방노동사무,104,백범로,331.7375124,서울특별시
1130011001,1130013300,공덕오거리,1130014000,공덕역2번출구,104,백범로,82.62661319,서울특별시
1130011003,1130014000,공덕역2번출구,1130015100,주한동티모르대사관,104,백범로,92.57496797,서울특별시
1130011004,1130015100,주한동티모르대사관,1130017500,서울여고,104,백범로,181.693052,서울특별시
1130011005,1130017500,서울여고,1130017900,서울서부지방노동사무,104,백범로,93.75676189,서울특별시
1130011006,1130017900,서울서부지방노동사무,1130020200,대흥역앞교차로,104,백범로,331.7375513,서울특별시
1130011100,1130019100,신수중학교앞교차로,1130015600,신수동사거리,104,신수로,259.1735503,서울특별시
1130011200,1130015600,신수동사거리,1130019100,신수중학교앞교차로,104,신수로,259.1735503,서울특별시
1130011300,1130019200,창전사거리,1130016800,구수동사거리,104,창전로,223.9725055,서울특별시
1130011400,1130016800,구수동사거리,1130019200,창전사거리,104,창전로,224.8669199,서울특별시
1130011501,1130019100,신수중학교앞교차로,1130004201,신수동50-2,104,독막로,393.2941171,서울특별시
1130011502,1130004201,신수동50-2,1130004200,마포세무서앞교차로,104,독막로,186.783346,서울특별시
1130011601,1130004200,마포세무서앞교차로,1130004201,신수동50-2,104,독막로,188.374546,서울특별시
1130011602,1130004201,신수동50-2,1130019100,신수중학교앞교차로,104,독막로,396.0562265,서울특별시
1130011700,1130020200,대흥역앞교차로,1130004200,마포세무서앞교차로,104,대흥로,174.5242115,서울특별시
1130011800,1130004200,마포세무서앞교차로,1130020200,대흥역앞교차로,104,대흥로,175.1694278,서울특별시
1130011900,1130019200,창전사거리,1130019100,신수중학교앞교차로,104,독막로,153.7229388,서울특별시
1130012000,1130019100,신수중학교앞교차로,1130019200,창전사거리,104,독막로,153.7230388,서울특별시
1130012100,1130019600,광흥창역앞교차로,1130019200,창전사거리,104,독막로,104.2753844,서울특별시
1130012200,1130019200,창전사거리,1130019600,광흥창역앞교차로,104,독막로,104.2753844,서울특별시
1130012302,1130019900,예가아파트,1130019800,창전서울은행,104,독막로,161.6030937,서울특별시
1130012303,1130019800,창전서울은행,1130019600,광흥창역앞교차로,104,독막로,128.6808654,서울특별시
1130012304,1130004600,상수역앞교차로,1130019901,상수동1-3,104,독막로,274.3433698,서울특별시
1130012305,1130019901,상수동1-3,1130019900,예가아파트,104,독막로,178.4967123,서울특별시
1130012402,1130019800,창전서울은행,1130019900,예가아파트,104,독막로,161.6030896,서울특별시
1130012403,1130019600,광흥창역앞교차로,1130019800,창전서울은행,104,독막로,128.6808654,서울특별시
1130012404,1130019900,예가아파트,1130019901,상수동1-3,104,독막로,178.4967123,서울특별시
1130012405,1130019901,상수동1-3,1130004600,상수역앞교차로,104,독막로,274.5021517,서울특별시
1130012502,1130020300,당인리발전소,1130020100,당인리사거리,104,독막로,149.1417639,서울특별시
1130012503,1130020100,당인리사거리,1130004600,상수역앞교차로,104,독막로,260.0557122,서울특별시
1130012504,1130021600,합정역교차로,1130052100,합정역7번출구,104,독막로,83.17168046,서울특별시
1130012505,1130052100,합정역7번출구,1130020300,당인리발전소,104,독막로,402.781162,서울특별시
1130012601,1130021400,합정역6번출구,1130021600,합정역교차로,104,독막로,74.81018383,서울특별시
1130012602,1130020300,당인리발전소,1130021400,합정역6번출구,104,독막로,401.8993686,서울특별시
1130012603,1130020100,당인리사거리,1130020300,당인리발전소,104,독막로,149.1418699,서울특별시
1130012604,1130004600,상수역앞교차로,1130020100,당인리사거리,104,독막로,259.7953017,서울특별시
1130012701,1130022000,서강고시원,1130020200,대흥역앞교차로,104,백범로,288.2402333,서울특별시
1130012702,1130023400,서강대학교,1130022000,서강고시원,104,백범로,94.97297611,서울특별시
1130012801,1130020200,대흥역앞교차로,1130022000,서강고시원,104,백범로,287.6205046,서울특별시
1130012802,1130022000,서강고시원,1130023400,서강대학교,104,백범로,90.26985454,서울특별시
1130012900,1130023700,마포소방서앞교차로,1130019200,창전사거리,104,창전로,280.043679,서울특별시
1130013001,1130019200,창전사거리,1130023700,마포소방서앞교차로,104,창전로,280.7890031,서울특별시
1130013100,1130005000,룸앤루머,1130004600,상수역앞교차로,104,와우산로,330.8559552,서울특별시
1130013200,1130004600,상수역앞교차로,1130005000,룸앤루머,104,와우산로,329.3764394,서울특별시
1130013302,1130023700,마포소방서앞교차로,1130023500,경남아너스빌,104,광성로,112.5613733,서울특별시
1130013303,1130023500,경남아너스빌,1130023300,수정빌라앞,104,광성로,129.5616203,서울특별시
1130013304,1130023300,수정빌라앞,1130023400,서강대학교,104,광성로,247.5841123,서울특별시
1130013402,1130023500,경남아너스빌,1130023700,마포소방서앞교차로,104,광성로,112.5613755,서울특별시
1130013403,1130023300,수정빌라앞,1130023500,경남아너스빌,104,광성로,130.0435606,서울특별시
1130013404,1130023400,서강대학교,1130023300,수정빌라앞,104,광성로,242.3304071,서울특별시
1130013501,1130022200,이랜드,1130019600,광흥창역앞교차로,104,서강로,198.2089846,서울특별시
1130013502,1130024000,우마카서비스,1130022200,이랜드,104,서강로,84.06791124,서울특별시
1130013503,1130024700,창전삼거리,1130024000,우마카서비스,104,서강로,136.4210967,서울특별시
1130013504,1130025500,창전삼거리,1130024700,창전삼거리,104,서강로,173.853546,서울특별시
1130013601,1130019600,광흥창역앞교차로,1130022200,이랜드,104,서강로,198.2089846,서울특별시
1130013602,1130022200,이랜드,1130024000,우마카서비스,104,서강로,84.06791124,서울특별시
1130013603,1130024000,우마카서비스,1130024700,창전삼거리,104,서강로,136.4938115,서울특별시
1130013604,1130024700,창전삼거리,1130025000,창전삼거리,104,서강로,103.7452895,서울특별시
1130013605,1130025000,창전삼거리,1130025500,창전삼거리,104,서강로,79.06898,서울특별시
1130013701,1130024400,태성빌딩,1130005000,룸앤루머,104,잔다리로,162.1441982,서울특별시
1130013702,1130025600,서교동사거리,1130024400,태성빌딩,104,잔다리로,365.8698035,서울특별시
1130013801,1130005000,룸앤루머,1130024400,태성빌딩,104,잔다리로,162.1441982,서울특별시
1130013802,1130024400,태성빌딩,1130025600,서교동사거리,104,잔다리로,356.1739634,서울특별시
1130013901,1130024500,창전삼거리,1130023700,마포소방서앞교차로,104,창전로,104.9320337,서울특별시
1130014012,1130023700,마포소방서앞교차로,1130024500,창전삼거리,104,창전로,98.9320795,서울특별시
1130014022,1130024500,창전삼거리,1130025000,창전삼거리,104,창전로,135.9340928,서울특별시
1130014101,1130022900,합정역9번출구,1130021600,합정역교차로,104,월드컵로,52.97780495,서울특별시
1130014102,1130025200,합정공원,1130022900,합정역9번출구,104,월드컵로,228.2842364,서울특별시
1130014103,1130026000,성산초교앞교차로,1130025200,합정공원,104,월드컵로,266.3072286,서울특별시
1130014201,1130021600,합정역교차로,1130023000,합정역9번출구,104,월드컵로,51.40855761,서울특별시
